AmericanTimeZonesEST22,pass:BON2,pass:BON6,pass:BON5,SCORE7,SCORE1,SCORE3,SCORE9,SCORE8,SCORE6,giants,swarmlings,witches,cultists,117,127,57,152
AmericasFastGame80,pass:BON7,pass:BON6,pass:BON5,SCORE4,SCORE1,SCORE8,SCORE2,SCORE3,SCORE5,darklings,mermaids,halflings,nomads,134,122,107,141
AmericasFastGame81,pass:BON8,pass:BON2,pass:BON4,SCORE6,SCORE5,SCORE3,SCORE4,SCORE8,SCORE2,mermaids,nomads,engineers,darklings,157,141,131,145
AmericasFastGame87,pass:BON7,pass:BON9,pass:BON3,SCORE6,SCORE4,SCORE1,SCORE3,SCORE8,SCORE2,darklings,mermaids,witches,nomads,150,145,137,144
Aquaman,pass:BON9,pass:BON4,pass:BON5,SCORE3,SCORE8,SCORE4,SCORE1,SCORE5,SCORE2,halflings,dwarves,witches,nomads,122,143,121,106
arena,pass:BON7,pass:BON5,pass:BON3,SCORE9,SCORE5,SCORE3,SCORE6,SCORE2,SCORE8,darklings,halflings,witches,chaosmagicians,111,111,159,121
Az9090azza,pass:BON5,pass:BON4,pass:BON3,SCORE1,SCORE7,SCORE4,SCORE5,SCORE2,SCORE9,chaosmagicians,nomads,cultists,alchemists,120,97,119,78
BalikLoob19,pass:BON8,pass:BON7,pass:BON2,SCORE9,SCORE7,SCORE1,SCORE5,SCORE8,SCORE4,halflings,chaosmagicians,witches,mermaids,132,78,84,124
BalikLoob20,pass:BON2,pass:BON1,pass:BON6,SCORE7,SCORE2,SCORE3,SCORE6,SCORE5,SCORE4,alchemists,mermaids,nomads,giants,85,95,84,82
Basic29,pass:BON8,pass:BON9,pass:BON6,SCORE3,SCORE2,SCORE8,SCORE6,SCORE7,SCORE5,mermaids,cultists,dwarves,witches,133,128,97,127
Beasts361,pass:BON8,pass:BON5,pass:BON3,SCORE9,SCORE4,SCORE1,SCORE7,SCORE3,SCORE6,giants,engineers,halflings,mermaids,134,123,91,138
Beasts363,pass:BON7,pass:BON4,pass:BON3,SCORE4,SCORE8,SCORE1,SCORE2,SCORE7,SCORE6,giants,swarmlings,fakirs,halflings,120,102,98,123
Beasts364,pass:BON8,pass:BON2,pass:BON3,SCORE7,SCORE1,SCORE4,SCORE6,SCORE8,SCORE3,chaosmagicians,alchemists,dwarves,auren,126,135,93,94
Beasts372,pass:BON8,pass:BON4,pass:BON5,SCORE6,SCORE5,SCORE8,SCORE4,SCORE2,SCORE9,mermaids,fakirs,giants,engineers,154,115,135,29
Beasts373,pass:BON2,pass:BON9,pass:BON6,SCORE5,SCORE2,SCORE6,SCORE4,SCORE3,SCORE8,mermaids,halflings,engineers,giants,152,38,104,118
Beasts374,pass:BON2,pass:BON9,pass:BON6,SCORE1,SCORE5,SCORE2,SCORE7,SCORE4,SCORE6,engineers,giants,halflings,fakirs,127,127,39,102
Bellmaker30,pass:BON8,pass:BON2,pass:BON4,SCORE2,SCORE8,SCORE4,SCORE1,SCORE9,SCORE5,halflings,dwarves,darklings,nomads,122,135,114,125
Bellmaker33,pass:BON1,pass:BON7,pass:BON3,SCORE7,SCORE2,SCORE8,SCORE9,SCORE4,SCORE5,witches,swarmlings,chaosmagicians,darklings,79,124,63,126
Bellmaker34,pass:BON9,pass:BON4,pass:BON5,SCORE8,SCORE4,SCORE5,SCORE9,SCORE6,SCORE3,witches,swarmlings,chaosmagicians,darklings,126,102,128,172
Berry100,pass:BON7,pass:BON5,pass:BON3,SCORE2,SCORE3,SCORE4,SCORE7,SCORE6,SCORE5,witches,mermaids,chaosmagicians,darklings,103,122,54,108
Berry101,pass:BON8,pass:BON4,pass:BON5,SCORE9,SCORE8,SCORE1,SCORE6,SCORE7,SCORE2,halflings,witches,darklings,chaosmagicians,104,41,92,152
Beskydtour,pass:BON7,pass:BON6,pass:BON5,SCORE9,SCORE6,SCORE2,SCORE3,SCORE7,SCORE4,mermaids,darklings,cultists,nomads,138,105,103,106
BestPlayersChallenge04,pass:BON2,pass:BON9,pass:BON6,SCORE8,SCORE9,SCORE3,SCORE4,SCORE5,SCORE2,darklings,mermaids,engineers,cultists,123,128,153,128
bibibobo,pass:BON2,pass:BON6,pass:BON3,SCORE9,SCORE7,SCORE8,SCORE3,SCORE4,SCORE2,witches,alchemists,engineers,nomads,145,109,64,113
bigbang,pass:BON5,pass:BON9,pass:BON3,SCORE6,SCORE3,SCORE1,SCORE7,SCORE8,SCORE5,swarmlings,darklings,cultists,chaosmagicians,106,110,135,132
bluestar02,pass:BON8,pass:BON4,pass:BON3,SCORE7,SCORE1,SCORE6,SCORE2,SCORE5,SCORE8,nomads,alchemists,dwarves,swarmlings,141,123,36,146
bluestar23,pass:BON5,pass:BON9,pass:BON3,SCORE4,SCORE7,SCORE8,SCORE6,SCORE2,SCORE9,mermaids,nomads,giants,dwarves,141,119,115,48
bluestar24,pass:BON8,pass:BON1,pass:BON2,SCORE1,SCORE3,SCORE5,SCORE7,SCORE9,SCORE8,mermaids,nomads,giants,darklings,135,125,127,92
bluestar25,pass:BON8,pass:BON2,pass:BON9,SCORE1,SCORE6,SCORE3,SCORE2,SCORE7,SCORE8,mermaids,engineers,giants,cultists,130,139,112,50
bluestar31,pass:BON5,pass:BON4,pass:BON3,SCORE2,SCORE4,SCORE7,SCORE6,SCORE8,SCORE9,witches,darklings,chaosmagicians,cultists,55,150,125,48
bluestar33,pass:BON2,pass:BON7,pass:BON6,SCORE9,SCORE6,SCORE1,SCORE7,SCORE3,SCORE8,darklings,engineers,mermaids,nomads,128,124,133,99
bluestar51,pass:BON2,pass:BON9,pass:BON4,SCORE1,SCORE3,SCORE8,SCORE9,SCORE6,SCORE2,mermaids,giants,darklings,cultists,170,53,130,126
BRTerra07,pass:BON8,pass:BON9,pass:BON6,SCORE3,SCORE4,SCORE7,SCORE1,SCORE6,SCORE2,cultists,witches,darklings,mermaids,93,150,129,125
CbusTMleague29,pass:BON8,pass:BON7,pass:BON6,SCORE2,SCORE1,SCORE9,SCORE8,SCORE3,SCORE5,engineers,cultists,swarmlings,giants,104,86,107,107
CCO03,pass:BON8,pass:BON9,pass:BON3,SCORE7,SCORE9,SCORE5,SCORE1,SCORE3,SCORE2,darklings,halflings,engineers,witches,117,102,103,88
ClassicMystica01,pass:BON8,pass:BON9,pass:BON6,SCORE6,SCORE2,SCORE3,SCORE1,SCORE7,SCORE8,swarmlings,halflings,darklings,engineers,124,138,125,170
Clover0001,pass:BON9,pass:BON7,pass:BON4,SCORE7,SCORE8,SCORE1,SCORE2,SCORE6,SCORE5,darklings,giants,dwarves,auren,88,125,94,81
Clover0002,pass:BON7,pass:BON6,pass:BON3,SCORE1,SCORE2,SCORE5,SCORE9,SCORE7,SCORE3,darklings,cultists,chaosmagicians,engineers,102,129,129,91
Clover0003,pass:BON8,pass:BON7,pass:BON5,SCORE8,SCORE2,SCORE6,SCORE3,SCORE5,SCORE4,swarmlings,chaosmagicians,cultists,engineers,84,119,121,116
Cresc14,pass:BON7,pass:BON4,pass:BON3,SCORE9,SCORE2,SCORE1,SCORE7,SCORE4,SCORE8,halflings,darklings,dwarves,chaosmagicians,117,111,153,107
Cresc15,pass:BON8,pass:BON4,pass:BON5,SCORE8,SCORE7,SCORE5,SCORE2,SCORE3,SCORE4,darklings,dwarves,witches,nomads,113,93,131,140
discofriday,pass:BON9,pass:BON4,pass:BON5,SCORE7,SCORE2,SCORE3,SCORE4,SCORE5,SCORE8,nomads,witches,alchemists,chaosmagicians,138,111,146,111
E0,pass:BON2,pass:BON9,pass:BON3,SCORE4,SCORE2,SCORE3,SCORE5,SCORE8,SCORE6,nomads,swarmlings,alchemists,halflings,113,112,92,87
E5,pass:BON1,pass:BON9,pass:BON4,SCORE8,SCORE3,SCORE4,SCORE6,SCORE9,SCORE7,swarmlings,alchemists,engineers,witches,128,116,113,111
E6,pass:BON8,pass:BON6,pass:BON4,SCORE3,SCORE4,SCORE6,SCORE7,SCORE8,SCORE5,witches,mermaids,darklings,chaosmagicians,35,119,158,130
E7,pass:BON1,pass:BON9,pass:BON6,SCORE2,SCORE8,SCORE1,SCORE3,SCORE4,SCORE5,darklings,nomads,halflings,engineers,124,98,119,117
easy1214,pass:BON2,pass:BON1,pass:BON7,SCORE9,SCORE8,SCORE4,SCORE6,SCORE3,SCORE2,icemaidens,riverwalkers,engineers,swarmlings,113,131,122,102
energymonday,pass:BON9,pass:BON6,pass:BON5,SCORE7,SCORE6,SCORE3,SCORE8,SCORE9,SCORE4,auren,alchemists,swarmlings,nomads,95,96,87,143
energymonday02,pass:BON6,pass:BON7,pass:BON4,SCORE7,SCORE6,SCORE1,SCORE9,SCORE4,SCORE3,darklings,giants,engineers,swarmlings,134,97,102,101
energymonday03,pass:BON1,pass:BON7,pass:BON4,SCORE9,SCORE7,SCORE6,SCORE1,SCORE4,SCORE2,halflings,alchemists,engineers,chaosmagicians,147,88,107,99
ETGame001,pass:BON9,pass:BON4,pass:BON5,SCORE7,SCORE3,SCORE2,SCORE1,SCORE4,SCORE8,halflings,swarmlings,chaosmagicians,witches,135,134,153,129
EuroBlitzGame24,pass:BON8,pass:BON9,pass:BON3,SCORE5,SCORE7,SCORE6,SCORE2,SCORE4,SCORE8,nomads,witches,chaosmagicians,mermaids,123,106,111,128
europe01,pass:BON1,pass:BON4,pass:BON3,SCORE9,SCORE5,SCORE4,SCORE8,SCORE6,SCORE2,mermaids,cultists,engineers,chaosmagicians,128,138,123,79
EuropeDayTime86,pass:BON2,pass:BON7,pass:BON3,SCORE8,SCORE5,SCORE6,SCORE9,SCORE2,SCORE7,darklings,engineers,swarmlings,giants,137,126,133,126
EuropeQuick0815,pass:BON7,pass:BON4,pass:BON3,SCORE6,SCORE9,SCORE5,SCORE3,SCORE4,SCORE7,nomads,mermaids,engineers,witches,118,109,130,90
EUROPEQUICK1030,pass:BON8,pass:BON2,pass:BON6,SCORE4,SCORE9,SCORE1,SCORE7,SCORE2,SCORE3,swarmlings,chaosmagicians,halflings,nomads,116,117,130,144
EV,pass:BON1,pass:BON6,pass:BON3,SCORE9,SCORE5,SCORE1,SCORE8,SCORE2,SCORE3,darklings,witches,chaosmagicians,nomads,104,133,124,101
EW,pass:BON8,pass:BON6,pass:BON4,SCORE2,SCORE5,SCORE9,SCORE8,SCORE7,SCORE6,darklings,nomads,cultists,dwarves,118,94,107,132
EX,pass:BON1,pass:BON7,pass:BON4,SCORE1,SCORE4,SCORE3,SCORE7,SCORE8,SCORE6,darklings,nomads,mermaids,witches,121,138,132,126
FA88,pass:BON1,pass:BON7,pass:BON3,SCORE4,SCORE5,SCORE8,SCORE1,SCORE3,SCORE7,cultists,alchemists,swarmlings,chaosmagicians,119,139,114,161
FarewellRajah,pass:BON2,pass:BON7,pass:BON6,SCORE4,SCORE9,SCORE6,SCORE3,SCORE8,SCORE5,darklings,auren,nomads,yetis,152,128,113,93
FastandFurious95,pass:BON2,pass:BON1,pass:BON7,SCORE4,SCORE3,SCORE7,SCORE2,SCORE9,SCORE6,giants,swarmlings,auren,nomads,129,156,99,88
FastandFurious96,pass:BON1,pass:BON6,pass:BON4,SCORE2,SCORE8,SCORE9,SCORE6,SCORE7,SCORE4,icemaidens,swarmlings,halflings,chaosmagicians,156,108,55,118
FastGameForFastPlayers,pass:BON8,pass:BON2,pass:BON9,SCORE5,SCORE7,SCORE2,SCORE9,SCORE6,SCORE8,chaosmagicians,engineers,alchemists,mermaids,137,112,137,120
fastgamepls14,pass:BON8,pass:BON2,pass:BON4,SCORE2,SCORE9,SCORE3,SCORE1,SCORE6,SCORE5,darklings,engineers,mermaids,cultists,157,140,114,139
fastplayers1097,pass:BON1,pass:BON9,pass:BON4,SCORE6,SCORE9,SCORE2,SCORE1,SCORE3,SCORE8,swarmlings,halflings,engineers,darklings,146,135,152,111
fastplayers3478,pass:BON7,pass:BON6,pass:BON5,SCORE2,SCORE3,SCORE6,SCORE5,SCORE4,SCORE7,auren,cultists,darklings,chaosmagicians,111,125,125,107
fastplayers5290,pass:BON2,pass:BON7,pass:BON6,SCORE9,SCORE1,SCORE8,SCORE2,SCORE5,SCORE4,darklings,cultists,engineers,nomads,160,118,97,115
fastplayers5674,pass:BON2,pass:BON4,pass:BON5,SCORE5,SCORE3,SCORE4,SCORE6,SCORE7,SCORE9,chaosmagicians,mermaids,dwarves,darklings,130,140,116,128
Fastspiel079,pass:BON1,pass:BON9,pass:BON6,SCORE9,SCORE7,SCORE5,SCORE3,SCORE4,SCORE6,engineers,darklings,fakirs,witches,132,146,121,118
Fastspiel080,pass:BON2,pass:BON7,pass:BON4,SCORE4,SCORE2,SCORE3,SCORE7,SCORE6,SCORE9,chaosmagicians,auren,alchemists,nomads,138,140,150,113
FE,pass:BON9,pass:BON4,pass:BON5,SCORE8,SCORE6,SCORE5,SCORE2,SCORE9,SCORE4,swarmlings,darklings,engineers,chaosmagicians,96,122,130,127
fg14,pass:BON6,pass:BON4,pass:BON5,SCORE1,SCORE5,SCORE8,SCORE6,SCORE2,SCORE9,darklings,dwarves,cultists,mermaids,132,152,89,139
fg15,pass:BON2,pass:BON6,pass:BON5,SCORE3,SCORE1,SCORE2,SCORE8,SCORE4,SCORE7,mermaids,darklings,engineers,witches,145,150,141,101
fg17,pass:BON2,pass:BON7,pass:BON9,SCORE4,SCORE2,SCORE8,SCORE1,SCORE5,SCORE7,alchemists,chaosmagicians,halflings,engineers,116,96,135,175
FortranmatzeGame51,pass:BON8,pass:BON1,pass:BON6,SCORE7,SCORE4,SCORE1,SCORE5,SCORE3,SCORE6,darklings,chaosmagicians,auren,engineers,147,90,123,87
Freatla4p015,pass:BON5,pass:BON9,pass:BON3,SCORE7,SCORE8,SCORE2,SCORE1,SCORE6,SCORE4,chaosmagicians,witches,alchemists,swarmlings,114,160,108,100
FunStuff,pass:BON8,pass:BON9,pass:BON5,SCORE1,SCORE2,SCORE8,SCORE9,SCORE5,SCORE3,dwarves,darklings,halflings,nomads,103,54,110,126
gaia,pass:BON8,pass:BON1,pass:BON9,SCORE2,SCORE6,SCORE7,SCORE3,SCORE8,SCORE5,mermaids,chaosmagicians,darklings,engineers,127,109,95,106
GhenKiOhDaSu,pass:BON2,pass:BON1,pass:BON9,SCORE4,SCORE3,SCORE5,SCORE1,SCORE7,SCORE2,halflings,swarmlings,engineers,darklings,99,122,113,92
GobberNewhouse,pass:BON8,pass:BON7,pass:BON2,SCORE8,SCORE5,SCORE4,SCORE1,SCORE2,SCORE3,halflings,chaosmagicians,mermaids,engineers,145,139,144,110
GuaGaMeiSi,pass:BON7,pass:BON6,pass:BON3,SCORE6,SCORE3,SCORE7,SCORE9,SCORE4,SCORE8,cultists,fakirs,darklings,engineers,89,122,125,114
GuanjunLeagueS2G2,pass:BON8,pass:BON5,pass:BON3,SCORE3,SCORE7,SCORE5,SCORE9,SCORE4,SCORE6,darklings,engineers,mermaids,nomads,135,141,106,140
GuanjunLeagueS2G3,pass:BON8,pass:BON1,pass:BON6,SCORE3,SCORE8,SCORE6,SCORE7,SCORE4,SCORE5,cultists,darklings,engineers,witches,147,138,130,133
GuanjunLeagueS2G5,pass:BON8,pass:BON6,pass:BON4,SCORE9,SCORE6,SCORE1,SCORE5,SCORE2,SCORE8,darklings,nomads,engineers,mermaids,139,131,164,136
GuanjunLeagueS2G7,pass:BON9,pass:BON4,pass:BON3,SCORE4,SCORE2,SCORE1,SCORE6,SCORE3,SCORE7,darklings,cultists,engineers,swarmlings,157,119,151,128
HakunaMatata12,pass:BON8,pass:BON1,pass:BON3,SCORE1,SCORE4,SCORE2,SCORE6,SCORE3,SCORE9,darklings,engineers,mermaids,nomads,151,130,124,130
HakunaMatata13,pass:BON2,pass:BON1,pass:BON7,SCORE1,SCORE5,SCORE3,SCORE4,SCORE2,SCORE6,engineers,mermaids,darklings,chaosmagicians,110,133,141,124
HakunaMatata14,pass:BON1,pass:BON9,pass:BON4,SCORE2,SCORE4,SCORE8,SCORE1,SCORE9,SCORE6,halflings,darklings,engineers,witches,127,153,123,128
HakunaMatata15,pass:BON5,pass:BON9,pass:BON3,SCORE3,SCORE2,SCORE5,SCORE7,SCORE8,SCORE6,witches,alchemists,engineers,swarmlings,132,117,94,126
HakunaMatata17,pass:BON2,pass:BON1,pass:BON4,SCORE6,SCORE8,SCORE7,SCORE9,SCORE2,SCORE5,darklings,swarmlings,engineers,nomads,144,131,155,140
HakunaMatata19,pass:BON1,pass:BON6,pass:BON3,SCORE1,SCORE3,SCORE5,SCORE7,SCORE6,SCORE9,engineers,darklings,halflings,witches,101,122,78,139
HamburgElphi02,pass:BON5,pass:BON4,pass:BON3,SCORE2,SCORE3,SCORE1,SCORE8,SCORE5,SCORE7,darklings,dwarves,halflings,mermaids,173,147,128,139
HamburgElphi04,pass:BON9,pass:BON6,pass:BON5,SCORE6,SCORE7,SCORE1,SCORE3,SCORE5,SCORE8,witches,darklings,cultists,engineers,119,161,134,130
HamburgElphi05,pass:BON1,pass:BON9,pass:BON5,SCORE1,SCORE3,SCORE6,SCORE7,SCORE5,SCORE4,cultists,giants,mermaids,darklings,111,128,149,120
HangingGardens,pass:BON8,pass:BON7,pass:BON5,SCORE1,SCORE4,SCORE7,SCORE5,SCORE3,SCORE9,nomads,mermaids,darklings,engineers,128,131,150,130
HappyTimes,pass:BON8,pass:BON2,pass:BON4,SCORE7,SCORE4,SCORE2,SCORE6,SCORE9,SCORE3,swarmlings,nomads,chaosmagicians,dwarves,67,37,154,104
HarvesterOfSorrow,pass:BON7,pass:BON9,pass:BON3,SCORE4,SCORE5,SCORE1,SCORE2,SCORE9,SCORE7,swarmlings,chaosmagicians,nomads,witches,146,97,122,110
hell20171030,pass:BON8,pass:BON1,pass:BON5,SCORE7,SCORE3,SCORE4,SCORE8,SCORE9,SCORE5,witches,mermaids,halflings,chaosmagicians,106,107,103,155
HerbstGame211017,pass:BON9,pass:BON6,pass:BON3,SCORE1,SCORE2,SCORE4,SCORE8,SCORE7,SCORE6,halflings,icemaidens,darklings,nomads,98,142,98,113
Hinterland283,pass:BON7,pass:BON9,pass:BON3,SCORE8,SCORE3,SCORE1,SCORE5,SCORE4,SCORE7,cultists,mermaids,alchemists,engineers,67,112,96,138
Hinterland284,pass:BON1,pass:BON7,pass:BON4,SCORE2,SCORE9,SCORE5,SCORE1,SCORE4,SCORE6,swarmlings,halflings,chaosmagicians,engineers,121,156,132,120
Hinterland291,pass:BON7,pass:BON4,pass:BON5,SCORE4,SCORE1,SCORE8,SCORE2,SCORE5,SCORE9,darklings,nomads,auren,engineers,97,145,107,121
Hinterland293,pass:BON1,pass:BON5,pass:BON3,SCORE2,SCORE3,SCORE1,SCORE5,SCORE6,SCORE8,cultists,mermaids,giants,nomads,92,147,104,116
Hinterland300,pass:BON1,pass:BON6,pass:BON3,SCORE1,SCORE5,SCORE9,SCORE2,SCORE3,SCORE4,darklings,mermaids,halflings,dwarves,146,129,122,40
Hinterland303,pass:BON2,pass:BON1,pass:BON6,SCORE2,SCORE9,SCORE4,SCORE6,SCORE8,SCORE5,darklings,halflings,dwarves,mermaids,121,122,147,124
Hvfhkop,pass:BON8,pass:BON1,pass:BON5,SCORE3,SCORE2,SCORE5,SCORE6,SCORE4,SCORE7,engineers,mermaids,halflings,nomads,137,127,109,111
IBelieve6,pass:BON1,pass:BON5,pass:BON3,SCORE2,SCORE7,SCORE6,SCORE8,SCORE9,SCORE5,alchemists,engineers,chaosmagicians,swarmlings,108,133,133,119
Icebox4p02,pass:BON8,pass:BON1,pass:BON7,SCORE5,SCORE9,SCORE1,SCORE8,SCORE6,SCORE7,cultists,engineers,auren,nomads,143,110,78,84
Icebox4p1,pass:BON2,pass:BON1,pass:BON4,SCORE6,SCORE3,SCORE1,SCORE2,SCORE9,SCORE5,auren,darklings,cultists,chaosmagicians,141,122,104,104
IHateBillBraskyButIRespectHim,pass:BON2,pass:BON7,pass:BON5,SCORE3,SCORE1,SCORE7,SCORE9,SCORE2,SCORE6,darklings,witches,nomads,engineers,119,134,138,130
including3newoptions,pass:BON8,pass:BON9,pass:BON3,SCORE3,SCORE8,SCORE4,SCORE5,SCORE6,SCORE9,halflings,engineers,mermaids,nomads,98,101,153,112
itineraryoftheair,pass:BON8,pass:BON9,pass:BON5,SCORE5,SCORE6,SCORE9,SCORE2,SCORE4,SCORE3,engineers,mermaids,nomads,alchemists,133,113,105,115
JohnnyWen02,pass:BON8,pass:BON4,pass:BON3,SCORE7,SCORE5,SCORE8,SCORE9,SCORE2,SCORE3,dwarves,witches,chaosmagicians,alchemists,121,155,131,125
JohnnyWen03,pass:BON6,pass:BON4,pass:BON3,SCORE2,SCORE4,SCORE6,SCORE5,SCORE3,SCORE9,swarmlings,cultists,chaosmagicians,engineers,96,157,100,57
JohnnyWen04,pass:BON2,pass:BON7,pass:BON5,SCORE1,SCORE6,SCORE9,SCORE5,SCORE4,SCORE2,cultists,darklings,engineers,giants,153,112,160,92
JohnnyWen05,pass:BON6,pass:BON7,pass:BON4,SCORE4,SCORE6,SCORE3,SCORE9,SCORE7,SCORE5,fakirs,swarmlings,alchemists,engineers,112,85,113,169
JulianZ17,pass:BON8,pass:BON7,pass:BON4,SCORE6,SCORE8,SCORE4,SCORE1,SCORE2,SCORE3,alchemists,mermaids,nomads,engineers,134,116,126,143
JulianZ25,pass:BON8,pass:BON4,pass:BON5,SCORE1,SCORE5,SCORE4,SCORE3,SCORE7,SCORE9,chaosmagicians,darklings,mermaids,engineers,130,141,132,138
JulianZ27,pass:BON7,pass:BON4,pass:BON5,SCORE5,SCORE8,SCORE9,SCORE1,SCORE2,SCORE4,halflings,alchemists,chaosmagicians,mermaids,134,111,137,147
JulianZ28,pass:BON1,pass:BON7,pass:BON6,SCORE8,SCORE9,SCORE1,SCORE2,SCORE4,SCORE6,witches,halflings,darklings,dwarves,112,130,123,113
JulianZ29,pass:BON8,pass:BON9,pass:BON6,SCORE1,SCORE6,SCORE3,SCORE2,SCORE4,SCORE8,swarmlings,darklings,cultists,engineers,104,125,119,143
JulianZ30,pass:BON8,pass:BON2,pass:BON6,SCORE6,SCORE7,SCORE4,SCORE5,SCORE3,SCORE9,alchemists,nomads,mermaids,witches,122,132,105,102
JulianZ31,pass:BON2,pass:BON6,pass:BON5,SCORE1,SCORE5,SCORE2,SCORE3,SCORE6,SCORE7,giants,mermaids,darklings,cultists,110,122,111,145
JulianZ33,pass:BON8,pass:BON7,pass:BON3,SCORE9,SCORE4,SCORE2,SCORE3,SCORE6,SCORE5,fakirs,darklings,engineers,cultists,97,163,153,120
JulianZ34,pass:BON1,pass:BON7,pass:BON9,SCORE4,SCORE3,SCORE2,SCORE5,SCORE7,SCORE6,chaosmagicians,mermaids,witches,nomads,133,116,121,119
JulianZ36,pass:BON2,pass:BON6,pass:BON3,SCORE7,SCORE8,SCORE5,SCORE6,SCORE4,SCORE2,mermaids,cultists,alchemists,engineers,117,121,120,136
JulianZ37,pass:BON1,pass:BON7,pass:BON3,SCORE1,SCORE9,SCORE4,SCORE2,SCORE5,SCORE7,witches,darklings,dwarves,nomads,82,119,133,107
JulianZ38,pass:BON8,pass:BON9,pass:BON5,SCORE3,SCORE8,SCORE6,SCORE4,SCORE2,SCORE5,engineers,mermaids,nomads,darklings,144,111,129,137
JulianZ39,pass:BON2,pass:BON1,pass:BON9,SCORE5,SCORE1,SCORE6,SCORE7,SCORE9,SCORE3,engineers,witches,darklings,chaosmagicians,114,118,132,120
JulianZ41,pass:BON2,pass:BON4,pass:BON5,SCORE3,SCORE8,SCORE2,SCORE4,SCORE9,SCORE7,mermaids,darklings,halflings,engineers,94,124,132,152
JulianZ42,pass:BON2,pass:BON7,pass:BON3,SCORE8,SCORE3,SCORE6,SCORE4,SCORE7,SCORE2,alchemists,dwarves,mermaids,nomads,123,132,147,136
JulianZ43,pass:BON8,pass:BON7,pass:BON5,SCORE8,SCORE1,SCORE3,SCORE4,SCORE2,SCORE5,mermaids,engineers,darklings,chaosmagicians,144,138,144,111
JulianZ45,pass:BON8,pass:BON7,pass:BON5,SCORE7,SCORE1,SCORE4,SCORE6,SCORE3,SCORE2,mermaids,nomads,alchemists,engineers,146,108,126,150
JulianZ49,pass:BON8,pass:BON2,pass:BON4,SCORE3,SCORE9,SCORE4,SCORE5,SCORE7,SCORE6,engineers,chaosmagicians,mermaids,alchemists,130,132,118,111
JulianZ51,pass:BON7,pass:BON5,pass:BON3,SCORE4,SCORE8,SCORE9,SCORE1,SCORE5,SCORE2,alchemists,giants,fakirs,halflings,146,124,108,127
kbktour20171017,pass:BON8,pass:BON9,pass:BON4,SCORE1,SCORE6,SCORE3,SCORE8,SCORE5,SCORE2,mermaids,engineers,halflings,chaosmagicians,150,177,126,123
kbktour20171104,pass:BON2,pass:BON6,pass:BON5,SCORE4,SCORE3,SCORE7,SCORE8,SCORE6,SCORE5,engineers,swarmlings,nomads,auren,103,110,139,95
KoreanTerreo2,pass:BON8,pass:BON7,pass:BON9,SCORE9,SCORE2,SCORE8,SCORE7,SCORE6,SCORE5,cultists,engineers,witches,darklings,142,131,116,113
Krakonosovo,pass:BON5,pass:BON6,pass:BON3,SCORE8,SCORE3,SCORE9,SCORE6,SCORE7,SCORE4,mermaids,chaosmagicians,darklings,engineers,118,98,123,138
Kwaremont,pass:BON1,pass:BON7,pass:BON6,SCORE5,SCORE2,SCORE7,SCORE1,SCORE3,SCORE8,halflings,darklings,chaosmagicians,engineers,143,142,130,116
Lalala11,pass:BON5,pass:BON6,pass:BON3,SCORE7,SCORE4,SCORE1,SCORE9,SCORE2,SCORE5,chaosmagicians,mermaids,nomads,halflings,167,105,103,85
LeagueSetupFast1,pass:BON8,pass:BON9,pass:BON3,SCORE4,SCORE5,SCORE9,SCORE1,SCORE8,SCORE3,chaosmagicians,halflings,swarmlings,witches,146,137,146,147
LeagueSetupFast2,pass:BON1,pass:BON6,pass:BON5,SCORE2,SCORE1,SCORE3,SCORE5,SCORE7,SCORE6,darklings,engineers,cultists,mermaids,125,141,128,129
LeagueTraining,pass:BON9,pass:BON7,pass:BON6,SCORE2,SCORE8,SCORE3,SCORE5,SCORE6,SCORE9,darklings,mermaids,engineers,cultists,120,99,148,124
LearningWithPastor3de20,pass:BON7,pass:BON6,pass:BON5,SCORE5,SCORE4,SCORE8,SCORE1,SCORE6,SCORE2,engineers,darklings,nomads,halflings,80,157,132,136
LeavueSetupFast3,pass:BON1,pass:BON6,pass:BON4,SCORE7,SCORE9,SCORE1,SCORE4,SCORE8,SCORE5,swarmlings,darklings,giants,auren,129,149,135,132
LeeChristopher,pass:BON8,pass:BON7,pass:BON3,SCORE4,SCORE7,SCORE2,SCORE9,SCORE5,SCORE6,alchemists,giants,nomads,engineers,122,105,121,118
LeiLeiCup2Group1,pass:BON2,pass:BON9,pass:BON3,SCORE8,SCORE5,SCORE4,SCORE7,SCORE3,SCORE2,darklings,witches,chaosmagicians,halflings,77,126,96,83
LeiLeiCup2Group3,pass:BON7,pass:BON9,pass:BON5,SCORE9,SCORE5,SCORE7,SCORE6,SCORE8,SCORE2,mermaids,engineers,chaosmagicians,darklings,104,105,134,129
LeiLeiCup2Group4,pass:BON1,pass:BON7,pass:BON3,SCORE8,SCORE3,SCORE7,SCORE1,SCORE5,SCORE2,darklings,halflings,mermaids,engineers,156,133,82,98
LeiLeiCup2Group5,pass:BON8,pass:BON9,pass:BON5,SCORE5,SCORE2,SCORE9,SCORE3,SCORE6,SCORE7,mermaids,cultists,nomads,darklings,158,72,104,108
LeiLeiCup2Group6,pass:BON8,pass:BON6,pass:BON3,SCORE9,SCORE1,SCORE2,SCORE3,SCORE7,SCORE6,halflings,darklings,engineers,auren,101,110,158,87
